gender,age,income,marital_status,immigration_status,education,job_status,country,crime_risk
Male,43.90550046469416,7060.591830471506,Single,citizen,primary,Retired,Africa,1
Female,70.0,15554.760108410053,Single,citizen,secondary,Retired,Africa,1
Male,18.0,10341.415441544927,Married,citizen,higher,Unemployed,Asia,1
Male,23.298717584144864,87342.23274135313,Married,foreigner,higher,Unemployed,North_America,1
Male,18.0,12284.214874786903,Single,foreigner,secondary,Employed,Africa,1
Female,18.0,18281.169256433117,Married,naturalised,primary,Employed,North_America,1
Male,24.536900881436758,7116.76534408496,Single,citizen,secondary,Employed,North_America,1
Female,18.0,11001.051197974082,Married,citizen,primary,Employed,EU,0
Male,18.073338578069084,16718.492542085627,Married,citizen,primary,Employed,South_America,0
Male,18.0,16819.77054117099,Single,citizen,secondary,Employed,Africa,0
Male,24.96869681573479,2995.422581655016,Married,citizen,secondary,Unemployed,EU,1
Female,18.0,7258.948963877004,Divorced,naturalised,secondary,Employed,South_America,0
Male,19.91760549106539,18473.87469780499,Married,citizen,secondary,Employed,EU,1
Male,44.85351087977718,13565.178277607833,Single,citizen,higher,Unemployed,EU,1
Female,18.0,19591.00842906739,Single,citizen,higher,Employed,EU,0
Male,54.53052609529247,10514.953002477756,Divorced,citizen,secondary,Unemployed,North_America,1
Male,18.0,32468.53631489214,Married,naturalised,secondary,Unemployed,Africa,1
Female,39.728404215993024,19639.470610103122,Married,naturalised,primary,Employed,Africa,0
Male,18.0,23552.208699163086,Married,foreigner,higher,Employed,Africa,1
Male,39.0117148964799,21992.524672249965,Widow/Widower,citizen,higher,Unemployed,Arab_Middle_East,0
Male,18.0,21080.320688058797,Single,citizen,primary,Unemployed,North_America,1
Male,18.0,38499.05704656627,Single,citizen,secondary,Employed,South_America,1
Male,63.22203168729218,19316.097865542975,Married,citizen,secondary,Employed,Asia,0
Male,18.0,9953.27073690475,Single,citizen,higher,Employed,Africa,1
Male,18.0,19944.270551265647,Single,citizen,secondary,Retired,Africa,0
Male,23.10380964417327,8499.478399771395,Married,citizen,primary,Unemployed,Africa,1
Female,40.502706984590276,25048.728560382304,Single,citizen,higher,Employed,Asia,1
Female,18.0,23168.372365464198,Divorced,citizen,higher,Others,South_America,0
Male,46.30742484935918,10391.052105502893,Married,citizen,secondary,Employed,South_America,1
Male,18.0,38492.15776054851,Single,citizen,higher,Others,EU,1
Male,20.266237623005537,1606.7673793083811,Single,citizen,secondary,Unemployed,Asia,1
Male,18.0,6477.700335230865,Married,naturalised,primary,Unemployed,Africa,1
Male,18.0,18471.392949061363,Widow/Widower,citizen,primary,Employed,South_America,1
Male,20.71401512933879,20594.231816230393,Married,foreigner,primary,Others,EU,0
Male,18.0,34532.525290044876,Single,citizen,PhD,Unemployed,Arab_Middle_East,0
Female,18.0,24639.10167523905,Widow/Widower,citizen,secondary,Employed,EU,0
Male,54.93537961342804,5430.419961181154,Widow/Widower,citizen,secondary,Employed,Africa,0
Male,34.63599124671006,18735.04178275507,Married,citizen,secondary,Unemployed,Asia,1
Male,51.893516836679304,5819.59585571957,Single,foreigner,secondary,Employed,South_America,1
Male,39.91414068241849,5823.372977747864,Married,citizen,primary,Employed,Africa,1
Male,70.0,12951.25197053019,Divorced,Asylum_seeker,secondary,Employed,Africa,1
Male,35.24250335749558,58602.69741088868,Single,citizen,higher,Others,South_America,1
Female,23.179065405778697,23048.248686804865,Married,citizen,secondary,Employed,EU,0
Male,18.0,47798.89553429807,Married,citizen,higher,Employed,Asia,0
Male,70.0,30951.061236450958,Married,citizen,secondary,Unemployed,South_America,1
Female,31.63942183535632,13456.534896660716,Single,foreigner,higher,Unemployed,South_America,1
Female,18.88516962621474,489.0612627672297,Married,citizen,higher,Retired,Asia,0
Male,70.0,23912.828663795153,Married,citizen,secondary,Employed,Arab_Middle_East,1
Male,22.45038000728322,6152.876844216551,Single,citizen,secondary,Unemployed,South_America,1
Female,18.0,24489.179191999017,Married,citizen,secondary,Employed,South_America,1
Male,33.33059031120754,5355.220111123552,Single,citizen,secondary,Employed,North_America,0
Male,18.0,9957.457643801441,Widow/Widower,foreigner,higher,Employed,South_America,1
Male,38.798783855678145,3422.4847599129243,Married,citizen,PhD,Employed,Africa,1
Male,70.0,10991.005430880701,Married,citizen,higher,Employed,Asia,0
Male,18.0,31088.60643097957,Married,citizen,PhD,Unemployed,EU,0
Male,18.0,8874.07220690767,Divorced,citizen,secondary,Retired,Arab_Middle_East,1
Male,70.0,36851.633393831056,Married,foreigner,PhD,Employed,Africa,0
Female,61.14348680954506,43222.95564772653,Married,citizen,higher,Employed,Africa,1
Male,70.0,34931.06181066248,Divorced,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,17398.691108675666,Married,citizen,higher,Employed,Africa,0
Male,26.160445540422163,10647.915381550647,Divorced,citizen,higher,Others,Asia,1
Male,44.27097340078995,27292.356555520724,Single,citizen,secondary,Unemployed,Asia,1
Female,70.0,31214.765201981507,Married,citizen,higher,Retired,South_America,0
Male,70.0,4513.302594307879,Single,citizen,secondary,Employed,South_America,0
Male,35.792055504476465,10720.117380357244,Divorced,citizen,primary,Unemployed,Asia,1
Female,18.0,24581.49233323995,Single,citizen,primary,Unemployed,Africa,1
Male,18.0,4012.9653260480363,Divorced,citizen,secondary,Employed,Oceania,1
Male,42.540128589413726,4545.163424267442,Single,foreigner,secondary,Employed,Asia,1
Male,33.7540584982038,13341.6043028303,Single,citizen,higher,Others,Africa,1
Male,68.64081395195464,6509.774569364373,Single,citizen,higher,Retired,Asia,1
Male,54.26126340393098,37459.20327064292,Married,citizen,secondary,Unemployed,Africa,1
Male,55.07547556280721,40096.47934486671,Married,citizen,primary,Employed,Africa,0
Male,18.0,24011.295608439934,Single,naturalised,secondary,Employed,North_America,1
Female,19.52217603114734,1250.262091705922,Divorced,naturalised,primary,Employed,North_America,0
Female,18.0,11204.240618996366,Single,citizen,PhD,Employed,South_America,0
Female,18.0,10585.522035296988,Single,citizen,higher,Employed,Africa,0
Male,18.0,14748.634277078629,Single,citizen,secondary,Unemployed,Africa,1
Female,18.0,46220.820611658826,Widow/Widower,citizen,secondary,Employed,North_America,1
Male,23.570000246690153,7450.6189209289105,Single,naturalised,higher,Retired,EU,0
Female,18.0,4921.869380394774,Divorced,citizen,higher,Employed,South_America,1
Female,18.0,10240.025312146881,Single,citizen,secondary,Employed,Africa,0
Female,33.01933523614331,4571.422182956787,Single,citizen,primary,Unemployed,South_America,1
Male,70.0,17202.01609390493,Single,citizen,PhD,Employed,Africa,1
Female,28.106442298498187,52880.9652446244,Divorced,citizen,secondary,Unemployed,South_America,0
Female,70.0,22997.783241985417,Married,Asylum_seeker,secondary,Retired,North_America,0
Female,18.33214794663376,59276.704386493155,Married,naturalised,primary,Employed,EU,1
Female,70.0,23318.093714271665,Single,naturalised,primary,Unemployed,Asia,0
Male,58.24313376096917,14620.646676538872,Single,citizen,secondary,Employed,EU,0
Female,18.0,11866.65934480574,Married,citizen,secondary,Employed,EU,0
Male,18.0,30187.584655377053,Single,citizen,secondary,Unemployed,Africa,1
Male,18.0,26752.163323283676,Married,citizen,secondary,Unemployed,EU,0
Female,36.792062562564524,44115.289261560574,Single,citizen,higher,Employed,EU,0
Male,18.0,82878.37649000509,Married,citizen,higher,Employed,South_America,1
Male,28.287707853854673,22032.115665337406,Married,naturalised,secondary,Employed,Oceania,1
Male,18.0,34850.35900294174,Married,Asylum_seeker,primary,Employed,North_America,1
Female,68.5660000800006,52358.07079497755,Married,citizen,secondary,Retired,Arab_Middle_East,1
Male,18.0,3089.2525802831638,Divorced,citizen,PhD,Retired,South_America,1
Male,18.0,20349.849693430246,Divorced,citizen,PhD,Unemployed,EU,0
Female,18.510070247090187,7104.597147280759,Married,citizen,higher,Employed,EU,1
Male,18.0,10233.417616344901,Single,citizen,higher,Employed,Africa,1
Male,18.32779640811449,3551.5436192419847,Married,naturalised,PhD,Employed,South_America,1
Male,21.29679426432592,17965.876741600765,Single,Asylum_seeker,PhD,Retired,Arab_Middle_East,1
Male,18.0,5863.095953626922,Married,citizen,primary,Employed,North_America,0
Female,42.34298294794015,48824.323359140064,Single,citizen,higher,Employed,Asia,1
Male,33.62280691994101,55673.210735083805,Single,citizen,primary,Unemployed,Africa,0
Female,24.35267654247765,6419.435582946987,Single,foreigner,secondary,Retired,North_America,0
Male,18.0,11741.128470590196,Married,citizen,higher,Employed,Africa,1
Male,55.91263328980511,36888.79414992848,Married,foreigner,primary,Employed,North_America,1
Male,18.0,20006.120484762145,Married,foreigner,higher,Employed,Africa,1
Female,18.0,9327.319575127727,Single,citizen,secondary,Employed,Asia,0
Male,18.0,46493.07463572176,Widow/Widower,citizen,secondary,Unemployed,South_America,1
Male,18.0,14922.415308604957,Single,citizen,primary,Unemployed,EU,1
Male,19.17368721545534,1318.7632472257515,Single,citizen,secondary,Others,South_America,0
Male,18.0,30889.395037303653,Married,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,8100.748359063373,Single,naturalised,higher,Employed,Africa,1
Male,18.0,11720.521307006496,Divorced,citizen,higher,Unemployed,EU,1
Male,18.0,7033.646823147462,Married,citizen,secondary,Unemployed,Africa,1
Male,18.0,8125.4261050784935,Single,citizen,primary,Unemployed,South_America,1
Male,18.0,6103.546697190277,Single,citizen,secondary,Employed,Asia,1
Male,18.0,23425.057210317944,Married,Asylum_seeker,primary,Employed,EU,1
Male,40.92909122271929,2118.9289991441738,Single,citizen,higher,Others,Africa,1
Male,18.0,13763.677295793455,Single,citizen,higher,Employed,Asia,1
Female,47.79618757856269,21523.4306303917,Married,citizen,secondary,Employed,EU,1
Male,18.0,19848.45802947918,Single,foreigner,primary,Employed,North_America,1
Female,66.85172527848505,22316.89338121452,Divorced,foreigner,secondary,Others,Africa,0
Male,18.0,26706.152984782566,Single,citizen,higher,Others,North_America,0
Male,23.710677673349906,12410.449293342832,Married,citizen,primary,Employed,Asia,1
Female,18.0,135146.99287342036,Single,citizen,secondary,Employed,Arab_Middle_East,1
Female,18.0,4257.0327073610815,Single,citizen,higher,Employed,Asia,1
Female,70.0,14031.9666078719,Married,citizen,secondary,Others,Asia,0
Female,23.850863832259336,5690.683583738381,Single,citizen,secondary,Employed,North_America,0
Male,18.0,142782.10855267238,Single,citizen,higher,Employed,Africa,0
Female,18.0,3050.000071500555,Single,naturalised,higher,Retired,Arab_Middle_East,1
Male,53.81810603490877,7191.493889888931,Married,citizen,secondary,Others,Africa,1
Female,18.0,51558.309862022266,Married,citizen,higher,Employed,North_America,1
Male,18.0,5839.420336447267,Single,citizen,higher,Employed,Asia,1
Female,44.290670987651076,4866.962919185891,Married,Asylum_seeker,secondary,Retired,EU,1
Male,18.0,7595.72510034678,Married,citizen,PhD,Employed,North_America,1
Male,18.0,18255.998759349153,Married,Asylum_seeker,secondary,Unemployed,North_America,1
Female,18.0,65516.01879870214,Married,citizen,higher,Retired,North_America,0
Male,18.0,15540.05222004362,Divorced,citizen,primary,Employed,South_America,1
Male,62.21731200339354,17313.65207504325,Divorced,citizen,higher,Employed,Africa,0
Male,28.569811071732108,3145.8431662416388,Single,citizen,secondary,Unemployed,EU,0
Male,18.0,15207.818383371141,Married,citizen,secondary,Unemployed,South_America,1
Male,19.532513879945864,26571.282870451236,Single,naturalised,higher,Employed,South_America,0
Female,23.930290739432994,4143.322986907629,Single,naturalised,PhD,Employed,North_America,0
Male,70.0,22011.072894503726,Married,citizen,secondary,Employed,EU,1
Male,70.0,35898.53411547666,Single,naturalised,PhD,Unemployed,EU,0
Female,18.0,11279.172492348624,Divorced,citizen,secondary,Employed,South_America,1
Male,18.0,3902.239258310904,Widow/Widower,foreigner,secondary,Employed,Asia,1
Male,18.0,1164.298380825356,Married,foreigner,secondary,Unemployed,South_America,1
Male,27.477114115974473,4836.814511859336,Single,naturalised,primary,Employed,Africa,1
Male,18.0,164729.48388696564,Married,citizen,primary,Employed,Africa,0
Male,18.0,31098.148607298408,Married,citizen,primary,Employed,North_America,0
Female,39.101129262719354,13571.961680293267,Divorced,naturalised,primary,Unemployed,South_America,0
Female,19.68609858364716,11891.113450609064,Married,naturalised,primary,Employed,Africa,1
Female,19.302150195631267,19341.38815151892,Single,citizen,secondary,Employed,Asia,0
Male,18.0,25208.530242911755,Married,Asylum_seeker,PhD,Employed,North_America,0
Female,46.27342072155166,38191.62654800512,Married,citizen,primary,Unemployed,Arab_Middle_East,1
Male,18.0,21049.5630375389,Divorced,citizen,primary,Others,Asia,1
Male,18.0,2503.1163798939792,Single,citizen,PhD,Employed,South_America,1
Male,18.0,2668.3250431337524,Married,citizen,primary,Employed,EU,1
Male,26.3669590969439,8622.063565290902,Married,naturalised,secondary,Unemployed,South_America,0
Male,18.0,10154.451513100095,Single,citizen,higher,Unemployed,South_America,1
Male,33.47401890937046,29495.87918633856,Single,foreigner,secondary,Employed,Asia,1
Male,18.0,24345.903354236365,Single,citizen,higher,Retired,EU,0
Male,18.0,6755.411750151807,Single,citizen,secondary,Employed,Africa,1
Male,18.0,12395.38333083744,Single,foreigner,primary,Retired,South_America,1
Male,50.39026059793711,9495.894577040139,Single,citizen,secondary,Employed,EU,1
Male,18.0,19774.32370797094,Single,foreigner,secondary,Employed,South_America,0
Female,18.0,14536.391809299133,Married,citizen,secondary,Employed,EU,0
Female,63.64433327436859,4670.5316857553225,Single,citizen,secondary,Employed,North_America,0
Male,18.0,5686.916976769591,Divorced,citizen,primary,Unemployed,North_America,1
Male,18.0,11551.251520043721,Divorced,citizen,primary,Unemployed,EU,1
Female,55.354138406114735,29178.948177619764,Single,citizen,primary,Others,Arab_Middle_East,1
Male,18.0,85076.62770729192,Married,citizen,higher,Employed,EU,0
Male,18.0,168836.04239081594,Divorced,Asylum_seeker,secondary,Employed,South_America,1
Male,18.0,129370.29500464338,Married,citizen,secondary,Employed,Asia,0
Male,31.150339076639778,51431.46590412051,Married,citizen,secondary,Unemployed,South_America,1
Male,43.47892344715402,6648.3635266644205,Single,citizen,secondary,Unemployed,Africa,1
Male,70.0,11671.479218382428,Single,naturalised,secondary,Unemployed,EU,0
Male,26.603214918922994,40839.31597668991,Single,foreigner,PhD,Unemployed,Africa,1
Male,18.0,18971.555141964353,Married,citizen,secondary,Employed,Africa,1
Female,32.56404602546978,5350.296206534659,Single,naturalised,higher,Employed,Asia,1
Male,18.0,91218.47582427565,Single,citizen,secondary,Employed,EU,0
Male,49.603467326306784,19598.489363533634,Married,foreigner,higher,Retired,North_America,0
Female,18.0,2167.656546090879,Single,citizen,higher,Unemployed,Arab_Middle_East,0
Male,18.0,4593.308383980132,Married,citizen,primary,Unemployed,North_America,1
Female,70.0,6095.212134044576,Divorced,naturalised,secondary,Employed,Asia,1
Male,40.73904533774944,7787.626992595883,Married,citizen,primary,Unemployed,North_America,1
Male,24.80142686047154,8284.608061288201,Married,citizen,PhD,Retired,Asia,0
Female,49.49392353536189,5399.4269620868945,Divorced,citizen,PhD,Employed,South_America,1
Male,18.0,16559.035683861493,Married,naturalised,higher,Employed,South_America,1
Female,34.19877487803833,82385.29969617637,Married,Asylum_seeker,PhD,Employed,Africa,0
Male,18.0,9185.326085487271,Single,citizen,primary,Retired,South_America,0
Male,32.55088559815943,46289.78671404107,Divorced,foreigner,PhD,Employed,EU,1
Female,42.59393830727687,3999.929561534685,Single,foreigner,secondary,Employed,South_America,0
Male,70.0,11107.835703028224,Divorced,citizen,secondary,Employed,Africa,0
Female,38.34932259127283,4565.469960992608,Single,citizen,primary,Unemployed,Asia,0
Male,26.897072319251045,5487.3577024670885,Married,citizen,primary,Unemployed,Asia,1
Female,18.0,5447.204144855949,Single,citizen,secondary,Employed,EU,0
Male,18.0,68507.02845582808,Single,citizen,secondary,Employed,Africa,1
Male,40.76775988032204,20335.93180791362,Married,citizen,PhD,Employed,Asia,1
Female,18.0,260003.34320516026,Single,citizen,higher,Unemployed,Asia,1
Female,18.0,27871.368033670013,Married,citizen,secondary,Employed,Asia,1
Male,23.8430509604782,3994.7085242746016,Single,citizen,primary,Employed,Asia,0
Male,30.426319988071853,30090.387748677316,Married,citizen,secondary,Employed,Asia,0
Female,29.812448035952453,44083.190344142065,Widow/Widower,citizen,secondary,Employed,Africa,0
Male,30.532349550866012,10312.05436990606,Single,citizen,secondary,Others,EU,0
Female,18.0,18400.129263764436,Single,citizen,primary,Retired,Africa,1
Male,59.15602802427737,4734.143103686224,Married,naturalised,PhD,Unemployed,EU,1
Male,22.239497629273536,7912.915783820362,Married,foreigner,higher,Unemployed,Asia,1
Male,18.0,63848.753732576544,Single,citizen,higher,Others,EU,1
Female,27.497203335004862,1619.7823676835712,Divorced,citizen,higher,Employed,Africa,1
Male,18.0,3301.336699596714,Single,naturalised,higher,Unemployed,South_America,1
Male,70.0,2603.2148795286244,Widow/Widower,naturalised,secondary,Employed,Africa,0
Male,18.0,18177.47908721027,Married,citizen,secondary,Employed,EU,0
Female,24.22155364922046,16571.450635524867,Single,foreigner,primary,Employed,Africa,0
Female,32.974876650182814,11194.800116788241,Married,foreigner,secondary,Employed,EU,1
Female,33.53255980323398,3980.3662931152085,Single,citizen,higher,Unemployed,EU,0
Male,18.0,24875.99582341252,Married,foreigner,higher,Unemployed,EU,1
Male,42.053090362498175,43882.8337002962,Single,citizen,PhD,Employed,EU,0
Male,49.269864529175905,11590.712009024188,Single,citizen,secondary,Employed,EU,1
Male,18.0,10344.514430655083,Single,citizen,primary,Employed,Africa,1
Male,18.0,15607.593023430143,Divorced,citizen,secondary,Unemployed,EU,1
Male,18.0,24978.189374170022,Single,naturalised,secondary,Employed,EU,1
Male,29.611577357436293,12229.967360593024,Married,citizen,secondary,Employed,Africa,1
Male,29.348937032359924,1985.9762508662639,Divorced,citizen,secondary,Employed,Africa,1
Male,18.0,90085.84297582578,Single,citizen,secondary,Employed,Arab_Middle_East,0
Female,38.9457456964873,6055.445382203874,Single,citizen,primary,Unemployed,South_America,1
Male,18.0,13094.332888207491,Single,citizen,PhD,Unemployed,EU,0
Male,34.89997752320941,8095.383414533199,Married,citizen,secondary,Employed,EU,1
Female,52.24107890935772,30234.78560743686,Single,citizen,secondary,Unemployed,North_America,1
Male,18.0,18385.781745125736,Widow/Widower,Asylum_seeker,primary,Others,EU,1
Male,32.173726082855495,20632.231567896735,Married,naturalised,secondary,Unemployed,EU,1
Male,21.14318368621869,30094.768824692503,Married,citizen,secondary,Unemployed,South_America,1
Male,28.12775073076826,10046.597132655756,Single,foreigner,higher,Unemployed,EU,1
Female,37.1478223090684,1648.4134198861439,Married,naturalised,primary,Others,North_America,0
Male,20.8770087832325,17539.617099502073,Married,citizen,higher,Others,South_America,1
Female,18.0,46889.24136660717,Single,foreigner,secondary,Unemployed,Africa,1
Male,18.0,24865.189487375068,Married,Asylum_seeker,primary,Retired,Asia,1
Male,25.34643683796264,5000.284426645571,Married,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,2981.469120010759,Single,foreigner,secondary,Employed,Asia,1
Female,18.0,5965.960948421053,Single,Asylum_seeker,secondary,Unemployed,Africa,0
Male,18.0,2725.874767908219,Married,citizen,higher,Unemployed,Africa,1
Male,42.83797068518957,31276.92806109116,Single,citizen,PhD,Unemployed,South_America,1
Male,57.11479779231328,31458.528574678923,Married,citizen,higher,Unemployed,Asia,0
Male,50.21348796426541,3748.7872072987298,Married,naturalised,secondary,Retired,Africa,0
Female,18.0,14986.668700383701,Married,naturalised,primary,Employed,North_America,1
Male,18.0,49333.1421689893,Married,citizen,PhD,Retired,Asia,1
Male,18.0,15065.968856181154,Divorced,citizen,secondary,Unemployed,North_America,0
Female,18.0,13536.030649418695,Single,citizen,higher,Unemployed,EU,1
Male,19.269555655532272,27640.762282964406,Married,citizen,secondary,Employed,Africa,1
Male,45.78294856054826,6983.853968399836,Married,citizen,PhD,Unemployed,South_America,1
Male,18.0,2837.0740542606336,Divorced,citizen,PhD,Employed,EU,1
Male,19.024461521840838,27020.875681412854,Married,citizen,secondary,Employed,Africa,0
Male,50.09288518689034,5337.847403909363,Divorced,citizen,secondary,Employed,North_America,0
Male,18.0,19399.307608174022,Married,Asylum_seeker,primary,Employed,Africa,0
Male,18.0,52087.724666757225,Single,citizen,primary,Employed,South_America,1
Male,65.86467274310822,69230.4710785364,Single,naturalised,secondary,Employed,South_America,1
Male,48.95786979643521,7887.318522969842,Single,citizen,secondary,Employed,Africa,0
Male,18.0,9277.944081181995,Divorced,citizen,higher,Unemployed,EU,0
Female,47.130412006771536,13346.94525913276,Married,naturalised,higher,Employed,Oceania,0
Male,51.79880711320086,5676.231358004975,Married,citizen,higher,Employed,North_America,0
Female,64.8908909664114,9438.549661684136,Single,citizen,secondary,Employed,Arab_Middle_East,0
Female,18.0,1925.3337302383866,Single,citizen,secondary,Unemployed,Arab_Middle_East,1
Male,18.0,11361.14812754267,Married,citizen,primary,Employed,EU,0
Female,18.0,8008.090593351899,Single,naturalised,secondary,Employed,Asia,0
Female,18.0,11111.769914988146,Divorced,citizen,primary,Employed,South_America,1
Male,25.76846713567612,4331.0949166396485,Married,citizen,higher,Others,North_America,1
Female,18.0,14268.068139572806,Married,citizen,secondary,Others,Oceania,1
Male,18.0,32127.883831279447,Married,citizen,secondary,Employed,Africa,1
Male,18.0,9715.401505662567,Married,citizen,secondary,Unemployed,Asia,1
Male,18.0,14028.546851346106,Married,citizen,primary,Others,Africa,1
Female,27.984879995876632,71936.96060123184,Single,citizen,secondary,Employed,Asia,1
Female,70.0,1988.7336935307328,Single,foreigner,secondary,Employed,North_America,0
Male,18.0,84322.85583638908,Single,citizen,primary,Unemployed,Asia,0
Male,18.0,3057.670510614527,Single,foreigner,PhD,Unemployed,Africa,1
Male,40.96454959570581,2239.930803896754,Divorced,citizen,primary,Employed,EU,0
Male,18.0,20837.097648605493,Divorced,citizen,secondary,Employed,South_America,1
Female,25.14430849133242,33246.393527579006,Widow/Widower,citizen,primary,Retired,North_America,0
Male,18.0,8962.284376618953,Single,citizen,higher,Retired,South_America,1
Female,18.0,11059.141137417057,Single,citizen,higher,Unemployed,EU,1
Male,42.1773333972977,4270.322837200235,Divorced,Asylum_seeker,PhD,Employed,Africa,0
Male,18.0,9995.939088140325,Married,citizen,secondary,Unemployed,Asia,0
Male,18.0,27599.091247339948,Single,citizen,primary,Others,Arab_Middle_East,0
Female,32.8369935788533,80088.11020578357,Married,Asylum_seeker,primary,Unemployed,Asia,1
Male,20.885524013358907,9478.89685485684,Divorced,citizen,secondary,Unemployed,South_America,0
Male,24.694004384384467,17188.28988659729,Widow/Widower,citizen,secondary,Employed,South_America,0
Female,18.0,7488.533751652796,Married,citizen,primary,Retired,Africa,0
Female,42.35650426716486,5720.458047075492,Divorced,citizen,secondary,Employed,South_America,1
Male,18.0,57840.607219874946,Married,foreigner,primary,Employed,EU,0
Male,70.0,26296.72626248247,Single,Asylum_seeker,higher,Retired,Asia,1
Female,18.0,14100.674749425949,Divorced,citizen,PhD,Others,North_America,0
Male,18.0,13248.081555280998,Widow/Widower,naturalised,secondary,Employed,Asia,0
Female,18.0,2233.6424060989757,Single,foreigner,secondary,Retired,Africa,1
Male,53.93155247108121,29708.806899994765,Married,Asylum_seeker,secondary,Employed,South_America,0
Male,70.0,5611.891627718481,Married,citizen,secondary,Employed,Africa,1
Male,18.0,13146.934439529352,Divorced,citizen,PhD,Employed,Asia,1
Male,26.73084936712321,1145.0289970939195,Single,naturalised,secondary,Employed,South_America,1
Male,70.0,22939.4542194443,Married,citizen,primary,Employed,Africa,1
Female,25.742089093948145,8855.564637767633,Married,Asylum_seeker,secondary,Retired,Asia,0
Male,18.0,4747.929881770401,Married,citizen,higher,Unemployed,South_America,0
Female,18.0,7154.703723202974,Married,citizen,secondary,Others,EU,1
Female,18.0,16550.26958857616,Widow/Widower,citizen,secondary,Others,Asia,0
Female,18.0,9437.873677425096,Divorced,citizen,primary,Retired,EU,0
Male,22.100857927476586,3949.058851977195,Single,citizen,higher,Employed,Asia,1
Male,30.00037770914989,4508.212666556671,Married,citizen,primary,Employed,Africa,1
Female,45.33554733025652,5014.985911221693,Single,citizen,higher,Unemployed,Asia,1
Male,18.0,40227.505232189054,Married,naturalised,primary,Employed,Africa,1
Male,45.25953010806269,8647.4235773944,Single,naturalised,secondary,Unemployed,Asia,0
Male,18.0,65024.26087953545,Married,citizen,primary,Retired,EU,0
Male,56.377227906709244,3226.115578356182,Married,citizen,secondary,Employed,South_America,0
Male,44.86309706362269,25706.98562100083,Married,naturalised,higher,Unemployed,EU,1
Male,69.55738277219349,4807.405146195262,Divorced,citizen,higher,Unemployed,Asia,1
Male,19.047248706715983,54088.11511491717,Single,citizen,secondary,Employed,South_America,1
Female,18.0,1493.8904642731377,Widow/Widower,citizen,primary,Employed,South_America,1
Female,29.552580348250263,17260.764900859776,Married,citizen,primary,Employed,Arab_Middle_East,0
Male,18.0,6476.634497900625,Single,naturalised,secondary,Retired,North_America,1
Male,64.08189833295005,4069.715373010087,Married,naturalised,primary,Others,Asia,1
Male,37.36586801270646,25470.17567591665,Divorced,citizen,higher,Unemployed,Africa,1
Male,18.0,31276.32761601872,Single,citizen,higher,Employed,South_America,0
Male,18.0,17243.7199253559,Single,citizen,PhD,Employed,EU,1
Male,39.280012924611185,30311.402102883003,Divorced,naturalised,primary,Employed,Africa,0
Female,47.26619878784605,12812.149853366056,Single,naturalised,primary,Employed,Asia,0
Female,18.0,15599.507799684865,Single,citizen,PhD,Others,South_America,1
Male,60.73865618694758,19456.642771267278,Divorced,citizen,secondary,Employed,Africa,1
Male,18.0,11041.88915315033,Married,citizen,secondary,Employed,Africa,0
Male,18.0,3249.783306116217,Divorced,citizen,primary,Retired,Asia,1
Male,28.145348899535442,3022.667840052905,Married,citizen,secondary,Employed,EU,1
Male,18.0,3268.713895517105,Married,citizen,secondary,Employed,Asia,1
Male,18.0,4363.55072222115,Single,citizen,secondary,Unemployed,Africa,1
Female,21.796390670600495,7559.395493618884,Married,citizen,PhD,Employed,South_America,0
Male,18.0,8340.104424618428,Married,Asylum_seeker,higher,Employed,Asia,1
Male,54.39261250175698,3290.676178279198,Married,citizen,secondary,Employed,EU,0
Male,28.945919529673144,3530.2620570331133,Single,citizen,primary,Unemployed,South_America,1
Male,18.0,49825.764558893454,Single,citizen,secondary,Others,North_America,1
Female,29.321956777576574,3763.1339838732824,Single,citizen,secondary,Employed,Arab_Middle_East,1
Female,18.0,18717.271464733607,Single,citizen,higher,Employed,South_America,0
Male,35.64047573785584,2036.7899945635995,Single,foreigner,secondary,Retired,EU,1
Female,18.0,89036.07052311106,Married,foreigner,primary,Retired,EU,1
Male,18.0,10985.880209008585,Married,Asylum_seeker,secondary,Employed,EU,0
Female,52.125044409685216,7809.344817457752,Married,citizen,secondary,Employed,EU,0
Male,18.0,11082.260211756045,Married,naturalised,primary,Employed,Asia,0
Female,18.0,29434.043727677083,Divorced,citizen,primary,Unemployed,Asia,1
Male,47.26468706367508,2722.5525767840377,Divorced,citizen,primary,Employed,Africa,1
Male,29.10628512498352,6386.904254599288,Single,citizen,higher,Unemployed,Arab_Middle_East,1
Male,34.369092620840725,26810.449724615795,Single,foreigner,secondary,Unemployed,EU,0
Male,18.0,4671.721545075062,Married,citizen,secondary,Others,EU,0
Male,18.0,18187.36528123636,Divorced,naturalised,higher,Unemployed,EU,1
Male,32.68083627253836,3187.973635968429,Widow/Widower,foreigner,secondary,Retired,North_America,1
Female,18.0,7769.307819770575,Single,naturalised,higher,Unemployed,EU,1
Male,18.0,1230.3544160573206,Married,foreigner,secondary,Employed,EU,1
Male,24.912360586025386,7694.836619194391,Married,citizen,higher,Employed,South_America,0
Male,70.0,6936.173856337539,Married,citizen,secondary,Employed,EU,0
Female,47.93297502499052,15563.537033817573,Single,foreigner,higher,Retired,Arab_Middle_East,0
