gender,age,income,marital_status,immigration_status,education,job_status,depression
Male,27.03701533102257,45633.33255512651,Single,naturalised,primary,Employed,0
Non-binary,31.592753541275812,8699.357384079656,Married,naturalised,secondary,Employed,0
Male,28.439615497914218,52150.43740792029,Married,naturalised,secondary,Employed,0
Female,22.6462871505143,17877.591909907143,Single,citizen,secondary,Employed,0
Male,47.19621437763905,84739.43231948582,Single,citizen,secondary,Employed,0
Male,62.42254572722964,6521.412850760138,Single,citizen,higher,Employed,0
Female,42.22684865632102,90284.69520601394,Married,citizen,secondary,Employed,0
Male,22.413782991537502,16495.263146942016,Single,citizen,secondary,Employed,0
Male,57.59916809613041,16259.239246361125,Married,citizen,secondary,Employed,1
Male,70.28552631052457,25741.790898046656,Married,citizen,primary,Employed,0
Male,35.30636513780108,12611.153121214376,Married,citizen,secondary,Retired,1
Female,37.82168599923423,20788.116887714958,Single,citizen,primary,Others,1
Female,52.734909451250914,12208.637692489381,Married,foreigner,PhD,Employed,0
Male,69.32810621677577,12571.016622667163,Married,foreigner,secondary,Employed,0
Male,37.20248781412161,32516.689521251585,Married,citizen,higher,Employed,0
Male,25.013253285026924,10708.012840151938,Married,citizen,secondary,Unemployed,0
Male,54.4712790940861,11913.703986133807,Married,foreigner,secondary,Others,1
Female,56.98602109713449,7344.940590904774,Single,foreigner,primary,Retired,0
Female,45.0919717565284,14718.425982532723,Single,naturalised,higher,Employed,1
Male,36.62800110513824,62898.75340295222,Single,citizen,PhD,Retired,0
Male,59.91568096488069,11195.342111942246,Married,citizen,primary,Retired,1
Male,52.920540068219466,12267.311325904244,Married,citizen,primary,Employed,1
Female,33.473467246447605,25722.9162689205,Widow/Widower,naturalised,secondary,Retired,0
Non-binary,45.73642096958507,16372.573281315603,Married,naturalised,secondary,Employed,0
Male,24.724387019630303,130943.8057851131,Single,citizen,higher,Employed,0
Male,55.2883568465688,19340.90627916169,Divorced,citizen,secondary,Employed,0
Female,41.06649645925716,28801.267540368535,Single,citizen,primary,Employed,0
Non-binary,38.464337514228944,46864.46671021224,Married,naturalised,PhD,Retired,0
Male,44.506882722713485,46150.463937172775,Married,naturalised,secondary,Retired,0
Male,45.604615489953716,26545.886092944675,Married,citizen,higher,Employed,0
Male,58.42395092348341,19362.587633441937,Single,citizen,higher,Employed,0
Female,53.86635796987832,111215.25416166204,Single,citizen,primary,Employed,0
Male,42.65386081810796,20336.890458085127,Single,naturalised,primary,Retired,0
Male,56.45502224578493,15469.844881387604,Married,naturalised,primary,Employed,0
Female,51.0110588053742,13138.745417562459,Divorced,citizen,PhD,Retired,0
Male,38.60100545570944,5533.398362323443,Single,citizen,higher,Others,0
Female,43.12922762645271,42501.41301577102,Married,citizen,primary,Employed,0
Male,42.77665666735319,3366.2184859664853,Married,citizen,higher,Employed,1
Male,52.578920147613026,21925.85311912962,Single,citizen,higher,Employed,0
Female,39.494660779175376,18696.871559859377,Married,citizen,primary,Employed,0
Male,39.1438622036755,132186.90589286803,Married,naturalised,secondary,Employed,0
Non-binary,74.53135964150938,5088.197988154541,Married,naturalised,higher,Retired,0
Female,59.09603222620656,10711.973038374541,Single,citizen,primary,Employed,0
Male,33.590990033622916,19754.228191359838,Married,citizen,higher,Employed,0
Female,53.564114909132975,18806.85161490858,Married,citizen,higher,Employed,0
Male,46.77525098482766,14191.015432968192,Divorced,naturalised,primary,Retired,0
Non-binary,50.87326762890141,20644.612582828573,Single,naturalised,higher,Employed,0
Male,47.06011986847657,8041.330366093457,Single,citizen,primary,Retired,0
Female,62.84463968227854,29312.05967114676,Married,citizen,higher,Employed,0
Male,50.18430516977169,3438.5726135588216,Single,citizen,secondary,Unemployed,1
Male,44.06866952678569,21577.028131222174,Single,citizen,higher,Retired,0
Female,60.63285865474526,13625.72248556587,Widow/Widower,citizen,higher,Employed,1
Female,48.49927561631808,49663.739297582564,Married,citizen,secondary,Employed,0
Male,46.82217868993587,89702.04594217248,Married,citizen,secondary,Retired,0
Male,49.71033903729172,16901.51032057967,Married,citizen,secondary,Retired,0
Female,43.595864649504506,67008.9012022096,Single,naturalised,secondary,Employed,0
Non-binary,45.13840489493203,17104.67292275344,Single,citizen,secondary,Employed,0
Male,36.19958116857191,10168.996193800867,Married,foreigner,PhD,Employed,0
Female,33.73249170564182,89029.48675962408,Married,citizen,higher,Retired,1
Male,30.021444202763405,33410.35483066443,Married,citizen,secondary,Retired,0
Female,24.120250698043858,22104.816790706318,Married,citizen,higher,Employed,1
Male,31.804239579231655,38167.58904288983,Widow/Widower,citizen,secondary,Employed,0
Male,42.38599448299612,27429.43615944639,Single,citizen,higher,Employed,0
Female,46.546763736684554,20839.89533718722,Married,citizen,secondary,Unemployed,1
Male,40.93055155278539,7622.442521163835,Married,citizen,primary,Others,1
Female,18.0,17739.8821075793,Married,naturalised,primary,Retired,1
Male,68.61879536643514,36264.85388749477,Single,citizen,PhD,Retired,1
Male,61.29720184335572,19965.93518156801,Married,citizen,secondary,Employed,0
Male,51.68639776825693,45336.17731192954,Widow/Widower,foreigner,secondary,Others,1
Female,73.61236008829903,29939.202442550235,Single,naturalised,secondary,Retired,0
Male,30.339538237744343,10910.60952277258,Single,citizen,secondary,Employed,0
Female,73.31437680939007,7666.860079871605,Divorced,citizen,secondary,Retired,0
Female,30.52178884874178,19423.85444090894,Single,citizen,higher,Employed,0
Female,48.58106887937035,14481.355037747735,Married,citizen,primary,Unemployed,1
Male,25.892440122986933,28826.703681640065,Single,citizen,secondary,Others,0
Male,45.2204114331655,12400.472714329138,Single,citizen,secondary,Employed,0
Male,50.79249746997583,13462.807189906904,Married,naturalised,secondary,Retired,0
Male,42.67964503298168,51146.82893620816,Married,citizen,secondary,Employed,1
Male,55.708161661352065,24799.09339675282,Married,citizen,secondary,Others,0
Female,46.48521674230886,12554.297894647087,Married,citizen,primary,Employed,1
Male,37.16377907433736,22339.539228062058,Married,citizen,secondary,Retired,1
Male,36.49780023296491,66378.53362407228,Divorced,citizen,secondary,Employed,0
Male,57.163706589235446,27862.287491451425,Single,citizen,secondary,Employed,0
Female,35.193869552895485,35396.231814573846,Single,citizen,secondary,Employed,0
Male,58.73104455727405,12066.790490998319,Single,foreigner,higher,Employed,0
Female,63.34067689247897,50067.90693668044,Single,citizen,higher,Others,0
Male,19.96929206480805,140713.58738931088,Widow/Widower,citizen,secondary,Employed,0
Female,61.99389580951552,11693.93822373264,Married,foreigner,primary,Employed,0
Female,75.90634047667048,8556.82783561378,Single,foreigner,secondary,Employed,0
Male,48.78005641802893,25347.459703625485,Married,citizen,PhD,Employed,0
Male,53.98626277942233,44373.78028547851,Divorced,foreigner,primary,Employed,1
Male,60.55507986553738,20473.5330932986,Divorced,citizen,primary,Others,0
Male,40.867765272314664,9484.696492413248,Divorced,citizen,secondary,Employed,1
Female,47.73420335306805,20193.83564193351,Married,citizen,secondary,Retired,0
Female,25.287007055653362,35542.122388253636,Married,citizen,secondary,Retired,0
Female,47.07952542795677,15904.773105022268,Married,citizen,higher,Unemployed,0
Female,52.471679934668124,35803.61031901472,Married,citizen,secondary,Others,0
Male,52.74244534389704,55925.10300463884,Married,naturalised,secondary,Others,1
Male,60.98137085396371,26693.743754372794,Married,citizen,PhD,Employed,0
Female,33.37796732796706,21539.457893852723,Single,citizen,primary,Others,0
Male,37.010898649897555,42764.993592355626,Married,citizen,primary,Employed,0
Female,73.43261018987033,11104.651327593238,Divorced,foreigner,secondary,Employed,1
Male,42.74507439354435,10262.298644387456,Married,naturalised,primary,Unemployed,1
Male,48.00050680968492,17796.23455515486,Married,citizen,higher,Employed,0
Non-binary,43.994849374121685,14861.012266123716,Single,naturalised,secondary,Employed,0
Male,32.67478760542467,11583.378015465183,Single,naturalised,higher,Retired,0
Non-binary,69.35293816337709,95260.90551196718,Married,foreigner,higher,Employed,1
Non-binary,37.08447882119091,125190.83944454498,Divorced,citizen,secondary,Employed,0
Female,28.090717144396052,16597.9747882736,Single,citizen,secondary,Others,0
Female,38.238895840458724,23703.432782992197,Divorced,citizen,secondary,Employed,0
Female,18.0,18953.15607144601,Divorced,foreigner,higher,Employed,1
Female,35.23068802525228,53423.146820782764,Single,foreigner,primary,Others,0
Male,30.478071032215098,62599.742863757005,Divorced,naturalised,secondary,Others,0
Female,54.26142946390986,5314.4720887160065,Divorced,citizen,higher,Employed,1
Female,34.898786406601914,32235.01748129601,Widow/Widower,citizen,secondary,Employed,1
Male,58.317059033682725,7742.987910742419,Divorced,citizen,primary,Others,0
Male,65.97725989603983,89914.79029157324,Divorced,citizen,secondary,Employed,0
Male,56.717630044313985,31325.834647076113,Married,citizen,secondary,Employed,0
Female,41.76917566709885,11399.449791449299,Married,citizen,secondary,Employed,1
Female,47.11671745058389,18159.38688324913,Divorced,foreigner,higher,Retired,0
Male,22.125225897839105,17480.096912492165,Single,citizen,secondary,Employed,1
Non-binary,42.993309412181404,33526.46326940566,Married,foreigner,secondary,Employed,0
Female,32.0934229789975,50692.33949255906,Married,naturalised,secondary,Employed,1
Female,55.41489571723948,8790.564122885877,Single,citizen,higher,Employed,1
Female,80.0,95894.47055181363,Married,citizen,higher,Employed,0
Female,52.49732453960714,79582.70594710848,Married,foreigner,secondary,Employed,0
Male,18.0,10935.188223766127,Married,naturalised,secondary,Retired,1
Female,39.581547106284404,23347.412318767885,Single,citizen,higher,Others,0
Male,46.83736388061682,86564.65196423672,Married,citizen,secondary,Retired,0
Female,46.310361378903956,59061.51869096868,Single,citizen,secondary,Employed,1
Non-binary,34.037803115868705,16824.737892916946,Single,citizen,secondary,Employed,1
Male,48.67937613955403,42254.74151325298,Single,citizen,primary,Employed,1
Male,26.36248744620919,242258.01948523804,Married,naturalised,secondary,Employed,1
Female,30.826369159723995,23959.686922753423,Married,citizen,higher,Retired,0
Male,54.686964624055676,13278.23355634965,Single,citizen,secondary,Employed,0
Female,29.76505153680261,25284.222957341255,Single,foreigner,secondary,Others,0
Male,53.07317408238386,26829.080631556808,Married,citizen,primary,Retired,0
Male,24.45804338015913,14477.783902215013,Married,naturalised,primary,Others,0
Non-binary,71.47238825687604,31360.36314422382,Divorced,citizen,primary,Employed,0
Female,33.38595116393918,8074.604368018916,Divorced,citizen,primary,Employed,1
Female,41.64500142294834,12933.458392155397,Married,citizen,secondary,Employed,1
Male,49.95919891635609,40400.43458411109,Married,citizen,secondary,Unemployed,0
Female,36.519750712483585,5410.535329352042,Married,foreigner,secondary,Others,1
Female,47.15108941606957,45366.719910123626,Married,foreigner,PhD,Employed,0
Female,53.63035086780189,4404.64483505085,Married,naturalised,secondary,Employed,1
Female,59.40919848755228,5513.419656210536,Married,citizen,higher,Employed,0
Female,56.872461539594354,14776.849403212951,Single,naturalised,secondary,Others,0
Male,42.42284304295989,27708.404958509855,Married,citizen,secondary,Employed,0
Male,42.80052338934597,63589.960462323,Divorced,citizen,secondary,Retired,0
Female,80.0,23065.61387243612,Single,citizen,primary,Employed,1
Male,59.248336023739384,18083.53462373703,Single,citizen,primary,Retired,1
Female,31.172645155196797,35019.66354864719,Widow/Widower,citizen,primary,Employed,1
Male,46.49982245648328,10973.96516865316,Single,citizen,secondary,Employed,0
Female,39.97285291832711,24625.361040528736,Divorced,citizen,secondary,Retired,0
Female,42.96998649115336,8437.51399322504,Married,citizen,higher,Retired,0
Male,26.55757263437868,23530.96314446953,Married,citizen,secondary,Employed,0
Male,38.8211514842107,19853.407608577138,Single,naturalised,secondary,Retired,0
Male,72.1733365979087,11574.800725196184,Single,citizen,higher,Employed,0
Female,53.68614451313255,25135.40048174731,Married,citizen,primary,Others,0
Female,18.0,25005.216010994158,Single,naturalised,higher,Employed,0
Male,63.2508523874692,56407.82730561724,Married,citizen,PhD,Employed,0
Female,61.344442843637424,6096.6412121181365,Single,citizen,secondary,Employed,0
Male,39.61072043540375,20726.344968450212,Married,naturalised,primary,Employed,0
Female,55.75895315674823,11989.542376999003,Single,citizen,PhD,Employed,0
Non-binary,32.10901183774199,44170.37729956328,Married,naturalised,secondary,Employed,0
Male,37.946164256004636,40260.64227128958,Widow/Widower,citizen,secondary,Employed,0
Female,67.4781954100478,33067.422957930125,Married,citizen,secondary,Employed,0
Male,40.92404940195438,12543.192831540522,Widow/Widower,citizen,secondary,Employed,0
Male,18.0,44728.96093082229,Married,citizen,PhD,Retired,0
Male,44.05045165827995,6476.239242156809,Single,citizen,primary,Retired,0
Male,43.821174106284644,5495.865916952494,Married,citizen,secondary,Employed,0
Female,62.97552854060189,7937.099617813609,Divorced,citizen,secondary,Employed,0
Male,45.2150463326364,21444.42860103038,Single,naturalised,secondary,Employed,0
Female,38.67626532839561,37802.53794631258,Divorced,naturalised,secondary,Retired,0
Male,60.67584217846809,2036.8790150930865,Married,naturalised,PhD,Others,0
Male,46.81185348751666,63461.85308232234,Divorced,citizen,higher,Employed,0
Female,33.74965977651424,24462.332315969445,Married,citizen,secondary,Retired,0
Non-binary,62.32496340812426,6284.126451393224,Married,citizen,secondary,Employed,1
Male,47.90492646775199,23879.068906508408,Married,citizen,primary,Employed,0
Female,45.04388950019157,52787.005515438155,Married,naturalised,secondary,Employed,0
Female,47.66862587117482,35580.492822888984,Single,citizen,primary,Employed,0
Female,28.939974428751047,53064.235543010764,Married,foreigner,higher,Retired,0
Female,37.08519335732494,7383.497316603885,Married,naturalised,secondary,Retired,0
Male,45.05373902749175,15816.291761057098,Single,naturalised,higher,Others,0
Male,42.0800445746298,10511.721171392503,Widow/Widower,citizen,secondary,Employed,0
Female,64.08642574224893,87034.87366431949,Single,naturalised,PhD,Employed,0
Male,48.26108779090505,36735.1842902198,Single,foreigner,secondary,Employed,1
Non-binary,57.82355883954604,214831.15460629697,Single,naturalised,higher,Employed,1
Male,45.14093031863774,15152.372104966133,Single,citizen,higher,Unemployed,0
Male,60.844327256191846,12335.79688759463,Widow/Widower,citizen,PhD,Retired,0
Female,50.96291634859731,19648.15439806855,Single,citizen,higher,Employed,0
Male,45.2013072808269,66349.12003084476,Married,foreigner,higher,Others,0
Female,44.80075366561471,16433.94428897557,Divorced,foreigner,secondary,Unemployed,0
Female,30.68342060563555,24332.05944034942,Widow/Widower,citizen,secondary,Retired,0
Non-binary,52.60373580204466,23797.898615842056,Married,naturalised,secondary,Others,0
Female,44.39692898195432,22733.557344118533,Single,foreigner,primary,Employed,0
Female,37.470120597281934,13070.083975173346,Single,citizen,higher,Employed,0
Female,61.596926562181075,19735.3583429912,Single,citizen,secondary,Retired,0
Non-binary,26.246759611577982,19070.881441957357,Married,citizen,secondary,Retired,1
Male,38.66256156851349,21893.5701504677,Single,naturalised,secondary,Employed,0
Male,60.415781231693,46855.02103622429,Married,citizen,primary,Employed,0
Male,49.7328441138038,90084.41261616658,Married,naturalised,primary,Employed,1
Male,44.28211608520864,11244.700048919904,Widow/Widower,citizen,secondary,Employed,0
Female,48.765053147252196,16097.272073207334,Single,citizen,primary,Others,1
Female,47.69121256573262,11384.299875646611,Divorced,citizen,secondary,Employed,0
Female,22.25006180571118,25582.945825428167,Divorced,citizen,primary,Retired,0
Male,39.761071719780574,14318.68252719364,Single,citizen,PhD,Retired,0
Female,69.24782481770623,26684.481734981542,Divorced,citizen,PhD,Retired,0
Male,35.110137978342486,53257.90527149002,Married,citizen,secondary,Employed,0
Female,40.22548478843499,2919.987607820732,Single,citizen,secondary,Unemployed,1
Female,36.875688550362185,32644.24682520145,Single,citizen,primary,Others,1
Male,43.69477165022794,15242.614366426607,Single,citizen,PhD,Employed,0
Male,36.253157530135525,31835.51642953355,Married,citizen,secondary,Employed,0
Male,52.3011225323709,10751.756868169821,Married,citizen,higher,Retired,0
Female,47.959701184353996,57354.62650144881,Married,naturalised,higher,Unemployed,0
Non-binary,56.603214226605274,45735.24451559414,Single,citizen,PhD,Unemployed,0
Female,29.23588250716559,34706.48093074847,Widow/Widower,citizen,higher,Others,0
Male,39.89489275675645,41546.99911659656,Widow/Widower,foreigner,higher,Retired,0
Male,41.61416052581797,12130.80817997404,Married,naturalised,higher,Employed,0
Female,51.83470365132892,13417.31070989633,Married,citizen,higher,Employed,0
Female,33.101682041894485,40213.13492446566,Married,citizen,secondary,Employed,0
Male,58.73480706387516,11918.137587885214,Married,naturalised,PhD,Employed,0
Male,62.796233857764136,70018.02846185987,Divorced,naturalised,higher,Employed,0
Female,30.16691478546624,17002.69505253011,Divorced,citizen,secondary,Employed,0
Male,37.636906576596516,32909.46258247914,Married,citizen,secondary,Others,0
Male,37.021027375618615,118113.30037000359,Married,citizen,higher,Employed,0
Male,80.0,12519.23219812903,Married,citizen,secondary,Employed,0
Female,38.5514984218817,23272.074482173557,Married,foreigner,higher,Retired,0
Female,70.16438163234201,51192.40866176419,Divorced,citizen,primary,Retired,1
Non-binary,26.000520073400857,47146.82328333807,Single,citizen,PhD,Unemployed,0
Female,30.15523550753455,16945.333273595297,Single,foreigner,secondary,Employed,1
Female,34.70093202227699,14568.481168227756,Single,citizen,primary,Others,0
Male,32.31466032830217,18278.69136255626,Married,citizen,higher,Employed,0
Female,40.98151898762252,70142.64357219308,Married,citizen,secondary,Retired,0
Male,34.36832695917753,17618.685868740955,Married,citizen,higher,Others,1
Female,32.7098761089814,23446.87620171517,Single,naturalised,secondary,Employed,0
Male,62.377079947099915,15655.394346600968,Divorced,citizen,PhD,Others,0
Male,63.35690433769748,38732.67553478409,Single,citizen,secondary,Retired,0
Male,59.23944747562973,24944.784220990517,Married,citizen,primary,Unemployed,1
Male,52.85998433376492,9869.9784732168,Single,naturalised,PhD,Employed,0
Male,46.39114598669328,10147.074423372607,Married,citizen,primary,Others,0
Male,37.54453964001137,4452.030426675401,Married,citizen,PhD,Employed,0
Non-binary,30.70263742867362,11326.981168864488,Married,naturalised,higher,Employed,0
Male,50.44493555149031,41570.939935723145,Married,foreigner,primary,Retired,0
Female,27.39554411179803,63513.54253498472,Divorced,naturalised,secondary,Retired,1
Female,30.0911860623691,38118.182969856534,Single,citizen,primary,Employed,0
Non-binary,62.29369884307215,34327.62698852678,Married,citizen,secondary,Employed,0
Female,73.5097356258313,19906.05349886163,Married,citizen,secondary,Retired,0
Female,50.89942707249721,40942.81614312204,Married,naturalised,secondary,Employed,1
Male,61.59685728441966,27695.4267278005,Married,naturalised,PhD,Employed,0
Male,41.31227523834025,93298.48768962963,Married,foreigner,primary,Employed,0
Male,24.93488720868474,20358.29549131416,Single,naturalised,secondary,Unemployed,0
Female,54.18257427927876,64499.09469757844,Married,citizen,secondary,Employed,0
Female,53.53933984905096,44324.42974090741,Divorced,naturalised,primary,Retired,0
Male,46.07502830820366,39670.163260433845,Married,naturalised,higher,Employed,0
Male,41.36436812842333,4406.371936151699,Married,naturalised,secondary,Retired,0
Female,59.43315867871647,46321.043925200014,Married,foreigner,PhD,Retired,0
Male,30.214004498587883,19890.42256802919,Single,citizen,higher,Employed,0
Female,33.39329131664013,15442.192340315563,Single,citizen,secondary,Employed,0
Female,29.87840239859358,6725.553911212275,Married,citizen,higher,Others,0
Female,46.27459443953741,21928.23364063831,Divorced,citizen,higher,Employed,0
Female,28.681604818361127,22625.690274086002,Married,citizen,higher,Employed,0
Female,34.736367292271346,7766.683067262537,Divorced,foreigner,secondary,Employed,1
Female,34.41366656659203,6777.583230327158,Married,foreigner,secondary,Retired,1
Female,41.09087501499063,32509.75847775271,Single,naturalised,secondary,Employed,0
Female,22.689383303940346,44239.091702527985,Single,citizen,secondary,Employed,0
Male,46.308074880559005,25648.139861197822,Single,citizen,secondary,Retired,0
Male,63.70955475997017,55307.716671059294,Married,citizen,higher,Others,0
Male,47.032370584751426,20555.668319419652,Married,citizen,primary,Employed,0
Male,68.11981717201981,21089.255683912666,Single,citizen,secondary,Employed,0
Female,65.00997278815387,10576.370324233965,Divorced,naturalised,primary,Retired,0
Female,56.66602570871782,6322.09815095911,Single,citizen,primary,Retired,1
Male,46.12028763955328,97122.632064812,Married,citizen,secondary,Employed,0
Male,45.337505823681596,54450.06053965032,Married,citizen,higher,Employed,0
Non-binary,56.4569965854489,7229.968413185226,Single,foreigner,PhD,Employed,0
Male,39.12494085743951,24949.312015365333,Married,naturalised,secondary,Unemployed,0
Female,18.0,20332.237327677252,Married,foreigner,secondary,Retired,0
Female,52.380060811544396,17690.906358263474,Single,naturalised,higher,Employed,0
Female,28.033970550975432,15879.523399869275,Married,citizen,primary,Employed,0
Male,30.567881577144227,29882.11194306301,Married,foreigner,primary,Employed,1
Male,45.00335921993682,42384.60223282658,Married,citizen,secondary,Retired,0
Male,43.57312683669795,30391.338688067244,Single,citizen,secondary,Retired,0
Female,23.818865905265547,20001.955054760107,Married,citizen,higher,Employed,0
Female,47.482373461997106,19423.10520797446,Divorced,naturalised,PhD,Employed,1
Male,59.49209491291573,46604.45673067969,Married,foreigner,secondary,Unemployed,0
Female,28.074876446013256,31912.59219353018,Married,citizen,secondary,Employed,0
Female,64.08724996273139,23345.314296394845,Single,citizen,secondary,Employed,0
Male,21.59743762305084,21402.841272074147,Single,naturalised,secondary,Unemployed,1
Female,76.7598621655643,29033.81336042191,Married,citizen,PhD,Employed,0
Female,38.83109354274775,15143.414790558541,Married,naturalised,secondary,Unemployed,1
Male,47.18425495240337,42498.79722171763,Married,citizen,secondary,Retired,0
Male,18.0,9314.365367326585,Single,citizen,secondary,Retired,0
Female,44.06795900296037,15848.573768342205,Married,citizen,secondary,Employed,1
Female,48.42723266577288,35914.08640038812,Single,citizen,secondary,Employed,0
Female,43.70756843850758,8898.99607963291,Single,naturalised,secondary,Employed,0
Female,36.553783844214394,6257.857579876165,Single,foreigner,higher,Employed,0
Female,30.801532222082777,23166.490541794145,Single,citizen,secondary,Unemployed,1
Male,61.95789929305967,5669.37111689681,Single,naturalised,higher,Employed,0
Female,45.46210702496925,7792.812837103766,Married,naturalised,higher,Retired,0
Female,68.11128564775159,40347.119964457626,Married,citizen,higher,Employed,0
Male,37.102764678076156,18697.99904012232,Married,citizen,secondary,Employed,0
Female,38.478079599416745,61598.300494572104,Single,citizen,higher,Employed,0
Female,57.23391366894244,8401.35706592541,Single,citizen,higher,Retired,0
Male,20.65537556994654,20431.602176933862,Married,citizen,primary,Others,0
Non-binary,26.798049597706154,30323.17778771378,Divorced,foreigner,higher,Employed,1
Male,61.46227457029745,8635.078279359279,Single,citizen,primary,Unemployed,0
Male,27.420991061652078,50282.3562210334,Married,citizen,higher,Employed,0
Male,18.0,33141.55150371941,Married,citizen,primary,Employed,0
Female,73.02790782109636,6078.847071920807,Married,citizen,higher,Employed,1
Female,24.092735281886917,21371.35094126405,Single,citizen,primary,Employed,1
Male,47.76179097492255,29994.382376905563,Married,citizen,secondary,Retired,0
Female,46.03627789086407,13738.462516840009,Married,citizen,primary,Employed,0
Male,18.0,6741.974244253667,Widow/Widower,citizen,secondary,Retired,1
Female,40.990244652482865,27522.71744549047,Single,citizen,PhD,Employed,1
Female,51.72619874218664,129184.17266401114,Single,citizen,primary,Others,1
Male,50.31464072278291,16161.913273008608,Single,citizen,secondary,Employed,0
Non-binary,58.55281025705253,77295.64894041992,Married,citizen,higher,Employed,0
Male,39.18763027641849,12066.266463540589,Widow/Widower,citizen,primary,Others,0
Male,55.68756663138241,26171.766861342207,Divorced,citizen,primary,Employed,0
Female,34.660063978798924,40831.86353953838,Single,citizen,primary,Unemployed,0
Non-binary,23.842988753808374,21878.704976157514,Married,citizen,higher,Employed,0
Male,25.53407436478151,17358.04698280291,Married,citizen,PhD,Unemployed,0
Male,23.06834317206878,39375.61586731569,Married,naturalised,higher,Employed,0
Male,60.14378951836791,100023.86557188939,Single,citizen,PhD,Retired,0
Female,22.281397364121652,28014.27665396801,Married,citizen,secondary,Employed,0
Male,49.11058260973955,14576.295010672125,Single,citizen,PhD,Retired,0
Female,41.01113708891351,18924.23688154012,Single,foreigner,secondary,Employed,0
Non-binary,43.46027139824053,165341.1371644213,Married,foreigner,secondary,Employed,0
Female,65.45410942799549,24536.711242122547,Single,citizen,secondary,Employed,1
Male,38.4235894917709,13690.658817738651,Married,citizen,primary,Others,0
Male,54.174023423245245,8812.669375176134,Divorced,citizen,higher,Retired,0
Male,45.56345027071668,5111.658165101418,Married,citizen,primary,Employed,1
Female,42.71971641550953,29462.319449420163,Married,citizen,higher,Retired,0
Male,79.4995368657971,37186.96569278298,Married,citizen,secondary,Employed,0
Male,23.379873814269455,16036.82719454266,Widow/Widower,citizen,primary,Retired,1
Female,64.33697753156167,21764.242843401273,Single,citizen,secondary,Employed,0
Male,54.84609848234958,8635.445940083677,Married,citizen,secondary,Employed,0
Female,37.807125080523235,24497.902285374334,Married,foreigner,PhD,Employed,0
Male,69.43977776162419,32376.763108010742,Single,citizen,higher,Retired,0
Female,18.0,14355.21523633105,Married,naturalised,secondary,Employed,1
Non-binary,37.17350014051392,85166.38865849751,Widow/Widower,citizen,primary,Employed,1
Female,26.872766935963856,11274.681758952507,Widow/Widower,citizen,secondary,Retired,0
Non-binary,51.1812519730719,27633.42261014303,Single,naturalised,primary,Employed,1
Male,28.304038482192336,43419.05920002199,Widow/Widower,citizen,higher,Employed,1
Female,51.49595920111979,20705.784815140298,Married,citizen,primary,Retired,0
Female,42.20345376267669,18943.545485862127,Married,citizen,secondary,Retired,0
Female,37.80969086015874,7022.728380061512,Married,citizen,higher,Retired,1
Male,50.82970869049966,65242.94498950384,Married,citizen,secondary,Employed,0
Male,40.97067564092904,19227.281071830595,Widow/Widower,citizen,higher,Employed,0
Male,28.67047735411442,33856.70504939635,Married,citizen,higher,Retired,0
Male,80.0,37728.701255004984,Divorced,citizen,primary,Employed,1
Male,37.69249225456283,13324.519740367059,Single,citizen,higher,Employed,0
Female,18.0,18806.862645927005,Married,citizen,higher,Employed,0
Male,32.368519654179174,64060.66990657453,Married,naturalised,secondary,Retired,0
Male,25.99084967440905,9011.36526984344,Married,citizen,primary,Employed,1
Female,57.39218424060773,120853.51360460056,Married,citizen,secondary,Others,1
Female,49.82478989387379,12138.06633900233,Married,foreigner,PhD,Employed,0
Female,50.980692026855166,8573.111672701069,Married,citizen,secondary,Retired,1
Female,39.449663012441334,24485.765227324366,Single,citizen,primary,Employed,0
Male,40.80974629414618,128885.36069736427,Single,citizen,primary,Employed,0
Female,39.43603344588497,4775.372457894868,Married,citizen,primary,Unemployed,0
Female,43.782102237967955,19676.640017426344,Married,citizen,primary,Retired,0
Male,57.53000153047253,32241.57390445058,Divorced,citizen,secondary,Employed,0
Female,50.0411311875802,22627.470745537343,Married,citizen,secondary,Employed,0
Non-binary,52.501692444313,29897.71502836026,Married,citizen,higher,Others,0
Male,52.49338362373804,12401.510197052303,Single,naturalised,higher,Employed,0
Male,58.26663656072607,13632.644456933778,Divorced,citizen,secondary,Others,1
Male,49.32225062310382,19560.390004543842,Divorced,naturalised,higher,Retired,1
Male,50.38272109018378,8920.341679149215,Married,naturalised,secondary,Unemployed,1
Male,62.83209361789735,21252.947674947958,Single,citizen,higher,Employed,0
Female,35.02431122995332,16139.157889044682,Married,citizen,primary,Employed,0
Male,32.16386130072739,15122.876129910197,Widow/Widower,citizen,primary,Employed,0
Non-binary,27.21117601219716,28464.276676357305,Married,citizen,primary,Employed,0
Female,47.74371845430384,5133.137786353626,Married,naturalised,secondary,Employed,1
Female,18.0,18337.949179670843,Divorced,citizen,higher,Employed,0
Female,51.93231144089516,140629.35389489288,Widow/Widower,citizen,primary,Employed,0
Male,43.36210358249171,9238.291555409109,Single,citizen,primary,Employed,1
Female,62.01959549731585,61598.96806486431,Married,citizen,PhD,Employed,0
Female,34.92124034302514,23010.93684132522,Married,citizen,higher,Retired,0
Female,41.9502257187374,13597.398312805619,Divorced,citizen,secondary,Unemployed,0
Female,61.83304999940053,7657.850979365361,Single,citizen,primary,Others,1
Male,65.74703470167228,24630.617755574985,Married,citizen,higher,Employed,0
